,ID,Title,Source Title,Source Link,Final Registration,Modification Reason,Domain,Date,Head,Body,Useful,Fact
281,F30,제주 4·3 사건은 공산 폭동이다,"[D리포트] 4.3 왜곡 현수막 철거(SBS, 4월 1일자)",https://news.sbs.co.kr/news/endPage.do?news_id=N1007137742&plink=SEARCH&cooper=SBSNEWSSEARCH,2023.04.06 12:48,,news_sbs_co_kr,작성2023.04.01 15:01조회555,[D리포트] 4.3 왜곡 현수막 철거,"제주4.3은 대한민국 건국을 반대하며 김일성과 남로당이 일으킨 공산폭동이라며, 4.3을 왜곡하고 폄훼하는 내용이 담겼습니다.
현수막은 4.3의 주동자를 비판하기 위해 내걸었다며, 현수막 철거에 대해 법적 조치를 취하겠다고 밝혔습니다.
하지만 현수막을 내건 우리공화당 등 4개 단체는 즉각 반발했습니다.",1,0
282,F35,대통령과 여당 대표 간 정례회담은 항상 있었다,YTN 라디오 '뉴스킹 박지훈입니다',https://radio.ytn.co.kr/program/index.php?f=2&id=88155&page=2&s_mcd=0214&s_hcd=01,2023.03.20 15:21,본문에 근거자료 제시,radio_ytn_co_kr,"날짜 : 2023-03-10 09:27 
			   				   | 조회 : 1014","김재원 “드디어 정상화, 4명의 ‘이준석 아바타’들도 품고 간다”","◇ 박지훈 변호사(이하 박지훈): 국민의힘 전당대회, 윤석열 대통령이 여당을 확실한 친정체제로 구축했다는 평가도 있습니다.
김기현 신임 당 대표의 첫 일성인 ‘민생’, ‘총선 승리’였는데요.
YTN라디오(FM 94.5) [뉴스킹 박지훈입니다]  □ 방송일시 : 2023년 3월 10일 (금요일) □ 진행 : 박지훈 변호사 □ 출연자 : 김재원 국민의힘 최고위원  * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다.",1,0
283,F38,근로시간 제도 개편으로 주 52시간에서 주 80.5시간으로 늘어난다,타사 언론보도,https://n.news.naver.com/mnews/article/028/0002630059?sid=102,2023.03.10 11:44,,n_news_naver_com,2023-03-06 10:51:03 2023-03-06 15:57:01,주 52시간에서 주 80.5시간 나라로... ‘원없이 일하라’는 정부,"6일 고용노동부 등 관계부처는 정부 서울청사에서 열린 비상경제장관회의에서 이같은 내용을 담은 ‘근로시간 제도 개편 방안’(개편 방안)을 확정했다.
이정식 고용노동부 장관은 개편방안을 설명하며 “제도 개편의 지향점은 선택권, 건강권, 휴식권의 보편적 보장”이라며 “70년간 유지되어온 낡은 틀을 깨고, 새로운 근로시간 패러다임을 구축하고자 한다”고 말했다.
이날 정부가 발표한 개편방안을 보면 우선 현재 1주 단위로 연장근로 시간(12시간)이 산정돼 소정 근로시간(40시간)에 더해, 현재 최대 52시간인 한 주 노동 시간을 최대 80.5시간(주 7일 기준, 주 6일 기준 69시간)까지 늘릴 수 있는 방안이 담겼다.",1,0
284,F44,김대중 전 대통령도 제주 4.3은 공산 폭동이라고 말했다,"태영호 “4·3사건은 김일성 지시 명백, 노무현때도 남로당 폭동 인정”",https://n.news.naver.com/mnews/article/023/0003746380?sid=100,2023.02.21 15:55,오탈자 수정,n_news_naver_com,2023-02-15 10:39:01 2023-02-15 10:50:03,"태영호 “4·3사건은 김일성 지시 명백, 노무현때도 남로당 폭동 인정”","국민의힘 태영호 의원은 15일 “제주 4·3사건은 남로당 제주도당의 결정으로 일어났다”며 “공산당의 운영방식을 보아도 김일성의 지시는 명백하다”고 했다.
태 의원은 이날 페이스북에 올린 글에서 “내가 제주 4·3 사건은 북한 김일성 지시로 촉발됐다고 주장하자 14일 민주당은 나를 국회 윤리위에 제소하겠다고 밝혔다”며 “어불성설”이라고 했다.
태 의원은 “김대중 대통령도 (제주 4·3사건이) 공산주의자들의 무장폭동이라고 했고 노무현 정부 때 진상 조사에서도 남로당 제주도당의 폭동이라는 점은 인정했다”며 “내가 말하고자 하는건 제주도당이 왜 무장폭동을 일으켰느냐는 것”이라고 했다.",1,0
285,F46,남는 쌀 정부 매입 의무화하면 쌀값 떨어진다,언론 보도,https://www.yna.co.kr/view/AKR20221228041900003,2023.02.01 21:00,,www_yna_co_kr,송고시간2022-12-28 13:28,"농식품장관 ""쌀 의무매입시 재정부담 심화…양곡법 개정 반대""","정 장관은 이날 농식품부에서 브리핑을 통해 ""쌀 공급과잉과 불필요한 재정부담을 심화시키고 쌀값을 오히려 하락시켜 농업인들에게 도움이 되지 않을 것""고 재차 반대 입장을 표명했다.
     (세종=연합뉴스) 신선미 기자 = 정황근 농림축산식품부 장관은 28일 국회 농해수위에서 쌀값 안정화법(양곡관리법 개정안)의 본회의 부의 요구가 야당 단독으로 의결된 데 대해 ""일방의 주장만 반영돼 매우 안타깝다""고 입장을 밝혔다.
광고 정 장관은 또 개정안 시행에 대해 ""격리 의무화에 따르는 재정부담은 연평균 1조원 이상으로 미래 농업에 투자해야 할 막대한 재원이 사라지게 된다""며 ""청년 농업인, 스마트 농업 육성과 같은 미래 농업 발전과 취약계층의 건강한 식생활 지원 등에 사용해야 할 예산 확보에 많은 어려움이 예상된다""고 우려했다.",1,0
286,F49,성남FC 불법 후원금 의혹은 무혐의 처분된 사건이다,타사 언론 보도,https://www.yna.co.kr/view/AKR20230110065851001?section=search,2023.01.25 10:05,팩트체크 요청,www_yna_co_kr,송고시간2023-01-10 11:50,"檢 출석한 이재명 ""정치검찰이 파놓은 함정…당당히 맞서겠다""(종합)","     (서울·성남=연합뉴스) 고동욱 정윤주 기자 = 더불어민주당 이재명 대표는 10일 검찰에 출석하면서 ""특권을 바란 바도 없고, 잘못한 것도 없고, 피할 이유도 없으니 당당하게 맞서겠다""고 말했다.
이 대표는 이날 오전 '성남FC 후원금 의혹' 사건과 관련해 피의자 신분으로 조사를 받기 위해 수원지검 성남지청에 출석하면서 ""소환 조사는 정치검찰이 파 놓은 함정이라는 것을 잘 알고 있다""며 이같이 밝혔다.
청사로 들어가기에 앞서 포토라인에 선 이 대표는 조사에 임하는 소감을 묻는 취재진 질문에 미리 준비한 입장문을 꺼내 약 10분에 걸쳐 읽어 내려갔다.",1,0
287,F51,소아청소년과 기피현상이 병원 '오픈런' 불렀다,서울신문,https://www.seoul.co.kr/news/newsView.php?id=20230111500174&wlog_tag3=daum,2023.01.19 16:58,,www_seoul_co_kr,"입력2023-01-11 16:52, 업데이트2023-01-11 17:25",“평일에도 ‘오픈런’해야”… 소아과 진료 대란 우려 커진다,"  올해 소아청소년과 전공의 지원율이 15.9%(202명 정원·22명 지원)에 그치면서 4년차 전공의가 빠져나가는 3월이면 소아청소년과 진료 대란이 올 수 있다는 목소리가 커지고 있다.
아이들 건강을 지키는 소아과 의료시스템이 붕괴할 수 있다는 우려는 동네 소아과 ‘오픈런’, 종합병원의 소아과 입원 및 외래 진료 중단과 응급실 진료 중단 등으로 현실이 되고 있다.
11일 서울·경기권 동네 소아과 12곳에서 만난 의료진과 부모들도 ‘소아과 진료 대란’을 한 목소리로 우려했다.",1,0
288,F53,목조 건물은 화재시 더 위험하다,세계일보 기사 '지역 삼나무로 지은 학교·도서관… 마을 전체가 ‘탄소저장고’'의 댓글,https://n.news.naver.com/article/022/0003752311?sid=102,2023.01.17 16:55,,n_news_naver_com,2022-11-09 06:03:11 2022-11-11 11:25:02,"지역 삼나무로 지은 학교·도서관… 마을 전체가 ‘탄소저장고’ [탄소중립 시대, 나무를 다시 생각한다]","우리와 비슷하게 국토의 67%가 산림인 일본은 한국보다 수십년 앞서 녹화사업을 진행했다.
그에 따라 탄소 흡수량이 감소하는 ‘숲의 노령화’ 문제도 먼저 겪었고 해결책을 모색한 경험이 있다.
<3회> 정부 주도로 목재 자급률 높인다 자급률 높인 비결은 2010년 산림연령 노후화 심각하자 공공건축에 국산목재 사용 의무화 2002년 18%던 자급률 40% 넘어서 ‘삼나무 천국’ 미야자키현 어느 도시든 ‘삼나무 건축물’ 명물 31년째 생산량 1위…연구·개발 활발 목재산업 활황… 지역경제 살리기도 일상 속 환경교육 아야정립중학교 학생·주민 등 합심해 3년간 1만5000그루 묘목 심고 관리 산림순환 몸소 체험 등 ‘탈탄소’ 실천 한국이 산림·목재 정책을 세울 때 가장 많이 참고하는 국가는 단연 일본이다.",1,0
289,F54,짜게 먹어도 오래 산다,"머니투데이 보도 <""짜게 먹으면 일찍 죽어""…이 말은 사실이 아니었다>(2023년 1월 12일)",https://news.mt.co.kr/mtview.php?no=2023011208064690702,2023.01.17 16:36,,news_mt_co_kr,2023.01.12 08:12,"""짜게 먹으면 일찍 죽어""…이 말은 사실이 아니었다","한국인의 평균 나트륨 섭취량이 권고량을 초과하지만, 이런 식습관이 사망률을 높이지는 않는다는 연구 결과가 나왔다.
이지원 세브란스병원 가정의학과 교수, 권유진 용인세브란스병원 가정의학과 교수, 이혜선 강남세브란스병원 의학통계학과 교수 연구팀은 이 같은 연구 결과를 국제학술지 '프런티어스 인 뉴트리션'(Frontiers in Nutrition)에 최근 게재했다고 11일 밝혔다.
하지만 나트륨 섭취가 많으면 혈압을 높이고 심혈관질환에 영향을 미친다고 알려졌다.",1,0
290,F56,축구협회가 선수들보다 월드컵 배당금 더 가져간다,언론 보도,https://www.joongang.co.kr/article/25125224,2023.01.06 16:28,,www_joongang_co_kr,입력2022.12.13 00:07,"尹 ""선수가 고생했는데…배당금은 왜 축구협회가 더 가져가나""","윤석열 대통령이 최근 경제단체장들과의 만찬에서 대한축구협회 운영에 대한 문제의식을 토로한 것으로 알려졌다.
12일 재계 및 대통령실에 따르면, 윤 대통령은 지난 9일 경제 5단체장들과 함께 청와대 상춘재에서 비공개 만찬을 열고 축구 이야기를 나누던 중 ""고생은 선수들이 했는데 왜 축구협회가 배당금을 더 많이 가져가느냐""는 취지의 발언을 했다.
 윤 대통령은 이들을 향해 ""축구협회에는 광고협찬금과 같은 적립금이 많은데, (16강 진출로) 선수들에게 돌아가는 포상이 너무 적다""고 발언한 것으로 알려졌다.",1,0
291,F57,윤석열 대통령의 특별사면 단행은 무원칙이다,"경향신문 사설  <MB 풀어준 무원칙하고 기이한 사면, 이것이 법치인가>",https://www.khan.co.kr/opinion/editorial/article/202212272040015,2023.01.03 14:56,검증내용 수정,www_khan_co_kr,입력 : 2022.12.27 20:40,"MB 풀어준 무원칙하고 기이한 사면, 이것이 법치인가"," 윤석열 대통령이 전직 대통령 이명박씨 등 정치인 9명과 공직자 66명 등 1373명을 28일자로 사면·복권했다.
윤 대통령은 ‘국민 통합’을 내세웠지만 대상자 면면을 보면 말문이 막힐 지경이다.
하나같이 권력을 남용하거나 부패를 저지른 인사들이다.",1,0
292,F59,우리나라 법인세 실효세율이 국제적으로 높은 수준이다,언론 보도,https://www.yna.co.kr/view/AKR20220726118500001,2022.12.30 14:32,띄어쓰기 수정,www_yna_co_kr,송고시간2022-07-26 15:29,"한총리 ""흥청망청 재정, 타이트한 재정으로…건전성 회복 목표""","     (서울=연합뉴스) 고동욱 정수연 기자 = 한덕수 국무총리는 26일 ""우리 국민들이 소위 흥청망청하는 재정에서 타이트한 재정으로 가는 데 어려움은 분명히 있을 것으로 생각한다""고 말했다.
한 총리는 이날 국회 경제 분야 대정부질문에서 더불어민주당 신동근 의원의 질의에 ""새로운 정부의 가장 중요한 정책목표 중 하나는 재정건전성을 회복하는 것""이라며 이같이 밝혔다.
한 총리는 ""현재의 재정건전성 운용 계획에 의하면 5년 뒤 국가부채 비율이 약 67∼68%에 이를 가능성이 있다""며 ""이것을 55% 정도에서 안정화를 해보자는 것""이라고 설명했다.",1,0
293,F61,"‘상사·조직 비판’ 언론 인터뷰, ‘공무원 품위 유지 의무’ 위반 아니다","MBN, [단독] 류삼영 '적극 언론 인터뷰'했다가 공무원 품위 유지 위반? (2022.12.13)",https://www.mbn.co.kr/news/society/4886498,2022.12.28 11:11,,www_mbn_co_kr,기사입력  2022-12-13 07:00l최종수정  2022-12-13 07:28,[단독] 류삼영 '적극 언론 인터뷰'했다가 공무원 품위 유지 위반?,"이에 대해 전국경찰직장협의회가 유감을 표명한 가운데, 징계위가 류 총경의 24차례에 걸친 인터뷰 등 언론 대응을 문제 삼은 것으로 알려졌습니다.
       【 앵커멘트 】  지난 7월 행정안전부의 경찰국 신설에 반대해 전국 경찰서장 회의를 주도했던 류삼영 총경에 대한 중징계가 요청됐고, 이제 최종 결정만 남겨진 상황인데요.
그런데 MBN 취재를 종합하면, 징계위는 류 총경의 적극적인 언론 인터뷰도 공무원 품위 유지 의무 위반으로 판단했습니다.",1,0
294,F62,화물연대 파업 때문에 11월 수출액이 감소했다,언론 보도,https://www.yna.co.kr/view/AKR20221201036853003?section=search,2022.12.20 14:09,,www_yna_co_kr,송고시간2022-12-01 11:29,수출 두 달 연속 마이너스로 휘청…전년 대비 14% 급감(종합2보),"     (서울=연합뉴스) 홍국기 기자 = 한국 경제의 든든한 버팀목인 수출이 두 달 연속 마이너스를 기록하며 휘청이고 있다.
수출은 감소하고 수입은 여전한 증가세를 유지하며 무역수지도 8개월 연속 적자의 늪에 빠졌다.
국제통화기금(IMF) 외환위기 당시인 1997년 이후 25년 만에 가장 긴 적자 기간이 이어지고 있다.",1,0
295,F67,주최자가 없는 행사에 대한 정부 매뉴얼이 없다,언론 보도,https://imnews.imbc.com/replay/2022/nwdesk/article/6422878_35744.html,2022.11.23 10:48,링크 삭제 및 검증방법 수정,imnews_imbc_com,"입력 
										2022-11-01 20:03|수정 2022-11-01 20:13","질문은 달랐지만‥""주최가 없는 행사라"" 반복한 중대본","앞서 행정안전부 장관에 이어서 경찰청장까지 고개를 숙이며 잇따라 사과를 했지만 오늘 중앙재난안전대책본부의 브리핑을 보면, 정부의 대책은 진전된 게 없었습니다.
'인파 규모 모니터에 실패한 한국정부의 책임'을 지적한 외신 보도에 대한 질문이 들어오자, 행정안전부는 오늘도 ""주최자가 없었다""는 답변을 반복했습니다.
'주최가 없는 행사'여서 관리도, 책임도 묻기 힘들다는 답변이 오늘도 반복됐습니다.",1,0
